,open,high,low,close,volume
2010-01-04,8.981795961270407,9.037233384487664,8.917184735937465,8.97262215915472,43722486
2010-01-05,9.063709725015547,9.086775164147651,8.989535516804004,9.012600955936108,94715511
2010-01-06,8.903457529112334,9.06000954993537,8.71323341665302,8.869785437476056,47005612
2010-01-07,8.817760538990964,8.889398529175557,8.81144753616608,8.883085526350673,49682248
2010-01-08,9.07592175916235,9.222743985872622,8.896988107960043,9.043810334670315,95934298
2010-01-11,9.310296753508679,9.345809071424274,9.284507965827098,9.320020283742693,81001934
2010-01-12,9.288355660489882,9.296258509313203,9.220457419258354,9.228360268081675,79224550
2010-01-13,9.258395307756018,9.270188430768307,9.244446751842585,9.256239874854874,50269156
2010-01-14,8.934845972004233,8.941655901305467,8.898914512587487,8.90572444188872,55850185
2010-01-15,9.185355881567268,9.235471314150931,9.126830558923464,9.176945991507127,71167630
2010-01-18,9.466190457797804,9.492732772411328,9.43012431143095,9.456666626044473,113596877
2010-01-19,9.220242340662177,9.321143611373046,9.138470901180867,9.239372171891736,32531261
2010-01-20,9.322398573568712,9.4927103424841,9.169593453993395,9.339905222908783,60438402
2010-01-21,9.58162941765619,9.671159726250556,9.542040371177407,9.631570679771773,60519534
2010-01-22,9.429968839480122,9.65843656229917,9.268868709827196,9.497336432646245,77575088
2010-01-25,9.249024727761,9.249514824885509,9.187628078333516,9.188118175458024,109327858
2010-01-26,9.298476590816463,9.36613266857687,9.215163125761332,9.28281920352174,59490130
2010-01-27,9.249147543861666,9.349018745995835,9.22132300655609,9.32119420869026,80711640
2010-01-28,9.207927281413028,9.209661936302334,9.204293827702573,9.20602848259188,71431289
2010-01-29,9.166113902861358,9.219018273873353,9.077268296515419,9.130172667527413,87527588
2010-02-01,9.057972901469055,9.13146598641902,9.0224617693448,9.095954854294764,50849495
2010-02-02,8.938982054705098,8.990342952536695,8.874018392553118,8.925379290384715,52760239
2010-02-03,8.98894184792523,9.007766095636374,8.906109309854427,8.924933557565572,46187879
2010-02-04,8.762912039769704,8.816830096332504,8.723094206602726,8.777012263165526,63588086
2010-02-05,8.89399149392638,8.955507960420995,8.812671316466426,8.874187782961041,39893276
2010-02-08,8.873370645994113,8.911588275051223,8.851893886306781,8.890111515363891,55176429
2010-02-09,9.047170072426823,9.13380317921944,8.983465136998916,9.070098243791533,38223923
2010-02-10,9.174237469570437,9.344226709998381,9.02718677839139,9.197176018819334,69313059
2010-02-11,9.175314110477094,9.211333557598378,9.071864891648959,9.107884338770242,54638443
2010-02-12,9.297953765918345,9.311613996292152,9.285697333479916,9.299357563853723,66798391
2010-02-15,8.978998912213122,9.043647059382305,8.885594607091535,8.950242754260719,105591947
2010-02-16,8.92397319701392,9.078136188341022,8.792793988994216,8.946956980321318,45463782
2010-02-17,8.960428667693725,9.11616279267037,8.900653435267337,9.056387560243982,120723191
2010-02-18,8.943477716713094,9.185451296593895,8.770290343075834,9.012263922956635,55867223
