,open,high,low,close,volume
2010-01-04,26.135935227152533,26.23430916447627,25.94332546053803,26.041699397861766,5669269
2010-01-05,26.007424005971888,26.018408391766158,25.955961269667387,25.966945655461657,6813365
2010-01-06,25.970768885753117,26.012318517072302,25.927907395424704,25.96945702674389,7490998
2010-01-07,26.300798465627935,26.626981708527797,25.91781028430222,26.243993527202083,4624659
2010-01-08,25.98459534463908,26.083090005285754,25.936016785146105,26.03451144579278,8285006
2010-01-11,25.972060302945714,26.1767192818945,25.740317214304955,25.94497619325374,4511145
2010-01-12,26.350798423824795,26.399352419637086,26.217846515688844,26.266400511501136,6581021
2010-01-13,26.458062386215538,26.722163342149177,25.993390024676746,26.257490980610385,5917972
2010-01-14,26.269263427952488,26.53439081424763,26.19603890835184,26.461166294646983,4214709
2010-01-15,26.644379699478833,27.000960900849552,26.475791939669133,26.832373141039852,4303305
2010-01-18,27.43373258648559,27.900070244155835,26.823893227339866,27.29023088501011,5609434
2010-01-19,27.71959907135502,28.0189942224618,27.546228612130015,27.845623763236794,6521904
2010-01-20,28.480730849714384,28.627786798530856,28.26065580155607,28.407711750372542,3870425
2010-01-21,28.323937221868306,28.41737412499796,28.253499386511123,28.346936289640777,11711584
2010-01-22,27.839365312972063,27.99764188960935,27.549675766291983,27.70795234292927,8072373
2010-01-25,27.348511599896476,27.577365489193323,27.182172186522266,27.411026075819112,4279955
2010-01-26,27.592759965849734,27.962930183099694,27.336702009991836,27.706872227241796,8094939
2010-01-27,28.271870949901064,28.324240325211004,28.01721628714208,28.06958566245202,4215072
2010-01-28,27.610963162780063,27.844494860780024,27.382001319999798,27.61553301799976,4405541
2010-01-29,27.384902770812264,27.50416956056293,27.112508879277584,27.23177566902825,2981753
2010-02-01,27.126294255687746,27.269361896087343,26.858152196975364,27.00121983737496,3679731
2010-02-02,26.889023714556735,27.014640465767243,26.84471917811135,26.97033592932186,8470655
2010-02-03,26.956325926501254,27.123890917690776,26.591607625065723,26.759172616255245,3847917
2010-02-04,26.70755389533365,26.829490266303054,26.627441605614134,26.74937797658354,6580409
2010-02-05,27.270550436696393,27.423683508906016,27.162743166826882,27.315876239036506,6580406
2010-02-08,27.43981339139767,27.48991146183034,27.292275751244304,27.342373821676972,3427421
2010-02-09,27.599550906976905,27.75723216489714,27.54354637648275,27.701227634402986,3264643
2010-02-10,27.688497167814326,27.78335151319368,27.595861550638453,27.690715896017807,3910293
2010-02-11,28.093502918040038,28.56186071512586,27.628729275253956,28.09708707233978,5647711
2010-02-12,27.920800874903048,28.180429615137726,27.647117594771682,27.90674633500636,4972131
2010-02-15,27.175412895673492,27.447128857586936,26.946697193701752,27.218413155615195,4659658
2010-02-16,27.686643989142503,27.709609410452998,27.66257058777774,27.685536009088235,7999587
2010-02-17,27.417658708031876,27.68625354022246,27.229143299322885,27.49773813151347,6420694
2010-02-18,27.809612565853264,28.102291899652776,27.57929948280437,27.87197881660388,3245592
2010-02-19,27.4702510252795,27.66544447562386,27.329837710015784,27.525031160360147,4445053
2010-02-22,27.328344599872473,27.374899852816096,27.119821085052028,27.16637633799565,5895136
2010-02-23,27.167022519111654,27.292965003335382,27.034379322959353,27.16032180718308,3939150
2010-02-24,27.32273813951338,27.40824742630896,27.112773562517255,27.198282849312836,8382211
2010-02-25,27.71269350605126,27.854267423089098,27.43925519319147,27.58082911022931,4648655
2010-02-26,27.759708078739894,27.89381335094462,27.503604909796877,27.6377101820016,4607726
2010-03-01,27.60828667399545,27.648168899288535,27.494429408132532,27.534311633425617,3776382
2010-03-02,28.11324815774644,28.273640160481843,27.898657726307846,28.05904972904325,7199206
2010-03-03,27.731998937933334,28.204403799020795,27.134886663895454,27.607291524982916,7150476
2010-03-04,27.381739747665435,27.474211224457928,27.290967818242738,27.38343929503523,7103119
2010-03-05,27.305943375061773,27.527647205494535,27.06904306068788,27.29074689112064,5554158
2010-03-08,27.378776049102132,27.657865385113325,27.011397683143993,27.290487019155186,4069975
2010-03-09,27.42455846547827,27.84980898419903,27.086696630292533,27.51194714901329,4464920
2010-03-10,27.152828808646102,27.429154427077346,27.042648490174322,27.318974108605566,3287731
2010-03-11,27.778798734984925,27.844346614127026,27.709412902668596,27.774960781810698,3083940
2010-03-12,27.97833497598713,28.224176932962294,27.690780205800646,27.93662216277581,5185358
2010-03-15,27.720433400799447,28.040588317021516,27.4635137301523,27.78366864637437,5542143
2010-03-16,27.76382879120388,27.98456280419199,27.55960463745132,27.78033865043943,5584064
2010-03-17,27.805586469381687,28.142579841819508,27.494043871601622,27.831037244039443,7960768
2010-03-18,27.6994503431616,28.09543024119316,27.27107602943877,27.66705592747033,9116398
2010-03-19,27.814397147523714,27.972209489096272,27.51692571965483,27.674738061227387,5168170
2010-03-22,27.72883946660772,27.996713762587056,27.474878283738516,27.742752579717852,4132453
2010-03-23,27.458521530106147,27.691352191740588,27.301919017733326,27.534749679367767,6282779
2010-03-24,27.845569573468232,28.28646406875873,27.47153920581709,27.912433701107588,3773159
2010-03-25,27.47491340805032,27.517088606208432,27.359005665375367,27.40118086353348,4778394
2010-03-26,26.89922562818029,27.003627908642564,26.78799356376164,26.892395844223913,6622294
2010-03-29,27.24474254834452,27.468689209298475,27.22901066466538,27.452957325619337,5307450
2010-03-30,27.326694736833453,27.42005562818059,27.289888539649162,27.3832494309963,6447397
2010-03-31,27.68373633257706,27.7052332333106,27.391336772981827,27.41283367371537,10828905
2010-04-01,27.566111083681136,27.87480193806184,27.251695189026268,27.56038604340697,7569584
2010-04-02,27.806775382320733,27.85801863492194,27.74424909375539,27.795492346356596,6878337
2010-04-05,28.448180486447548,28.517789470249337,28.308009127454852,28.37761811125664,4810990
2010-04-06,28.796792686737007,28.960838369729622,28.525284912261,28.689330595253615,6187915
2010-04-07,28.05683235495939,28.08614393301667,27.982032317331658,28.011343895388936,4694669
2010-04-08,28.793685542469472,28.817729404772976,28.696215219178434,28.720259081481938,5517735
2010-04-09,29.17157929544551,29.58564125453567,28.7467398749985,29.16080183408866,7324394
2010-04-12,28.754735363681153,28.994356979419223,28.655795126116498,28.895416741854568,5175025
