,open,high,low,close,volume
2010-01-04,27.82697931353853,28.162484821235722,27.55422668803336,27.889732195730552,3697705
2010-01-05,28.218193347731713,28.580040782244648,27.587475151483936,27.94932258599687,5009019
2010-01-06,27.991649992342715,28.056841006875892,27.967813058639354,28.03300407317253,3124248
2010-01-07,28.25305112286454,28.275935338391314,28.192554312650554,28.215438528177327,3399381
2010-01-08,28.262814477913967,28.346756808660484,27.99473875985934,28.07868109060586,3109241
2010-01-11,27.917329102901434,28.364432726920874,27.61521946608076,28.0623230901002,2591511
2010-01-12,28.38130463963133,28.710692254337367,28.249725879777756,28.579113494483792,1439941
2010-01-13,28.424777503481245,28.595856347759497,28.424465962850817,28.59554480712907,3407108
2010-01-14,28.750260052357536,29.064028416274635,28.603308002171236,28.917076366088335,2460956
2010-01-15,29.12690020078271,29.406342545533295,28.929874543560384,29.20931688831097,4509058
2010-01-18,29.401172246355827,29.654847952615608,29.1434263906884,29.39710209694818,2346208
2010-01-19,29.457293371971875,29.786826097380338,29.414523014410495,29.744055739818958,1914443
2010-01-20,29.47825155679089,29.617278871674788,29.397333880444577,29.536361195328475,4912287
2010-01-21,29.274593735990223,29.948921382743162,28.83137971405066,29.505707360803598,2119536
2010-01-22,29.860105147405367,30.01690635765753,29.734149530512585,29.890950740764747,2027243
2010-01-25,29.921858561164182,30.580635375849095,29.58588354249792,30.244660357182834,2512571
2010-01-26,30.61722906141252,30.84975471585761,30.057705411091916,30.290231065537007,2103122
2010-01-27,30.101689148084358,30.163810181242088,29.851433336270354,29.913554369428084,2844457
2010-01-28,29.778435213416227,29.956972778286815,29.401475788711238,29.580013353581826,2881196
2010-01-29,29.60514038547404,29.670983832545776,29.32451149329801,29.390354940369747,3334282
2010-02-01,29.863396256145073,29.936550510157144,29.511224856913113,29.584379110925184,5838559
2010-02-02,29.75619047320612,29.838974717351295,29.54885461435841,29.631638858503585,3324027
2010-02-03,29.229788632310708,29.338986759776304,29.141165008666505,29.2503631361321,2696512
2010-02-04,29.087649745834455,29.20072284265741,28.831251526165158,28.944324622988113,5811649
2010-02-05,28.62869805499802,28.887922393498933,28.391874823394758,28.651099161895672,3425815
2010-02-08,28.731801463644658,29.14206786765158,28.145889620467766,28.55615602447469,2629939
2010-02-09,28.613166100102614,28.958029088765368,28.445023678308562,28.789886666971316,2716588
2010-02-10,28.79652589628376,29.075568522722545,28.602943148873905,28.88198577531269,4313759
2010-02-11,29.281128808582036,29.287186192664805,29.19072279505332,29.196780179136088,2214159
2010-02-12,28.94203021792231,29.609261150919842,28.43834630784151,29.105577240839043,2348596
2010-02-15,28.967285884280916,29.402053610809375,28.679774002104015,29.114541728632474,1931279
2010-02-16,29.529734019007634,29.87676605762778,29.304667448520036,29.65169948714018,2953979
2010-02-17,29.509902292127467,29.68512753147173,29.45557288472649,29.63079812407075,3330433
2010-02-18,29.752977589671655,29.88306999099456,29.614027276614216,29.74411967793712,3823090
2010-02-19,29.516485798623304,29.94293134121652,28.8567169488093,29.283162491402518,5222905
2010-02-22,29.299972944731334,29.39471788871282,29.2952103266471,29.389955270628587,3384129
2010-02-23,29.087495061657588,29.55804608061385,28.77687716613705,29.247428185093312,3719760
2010-02-24,28.60155799523392,28.653485341897245,28.52244746438835,28.574374811051673,3388538
2010-02-25,29.315916259307887,29.445189389457504,29.0857125030619,29.214985633211516,4154106
2010-02-26,28.902418955454056,28.978503262122356,28.81776655031021,28.89385085697851,3786525
2010-03-01,29.178687653509147,29.67243028449268,29.008371046747033,29.502113677730566,1980023
2010-03-02,30.029611542227798,30.295617262292563,29.777795471115564,30.04380119118033,3429829
2010-03-03,30.58123469753108,30.59398209067895,30.516271820825228,30.529019213973097,3310554
2010-03-04,30.654371437683167,30.722762606513577,30.48029888288118,30.54869005171159,3253157
2010-03-05,30.20390070267133,30.391911944503345,30.179951658251202,30.367962900083217,4255451
2010-03-08,30.398185412069004,30.696769238363927,30.22612612908353,30.52470995537845,3185400
2010-03-09,29.760229776317072,29.881222857408435,29.704252086646747,29.82524516773811,3043018
2010-03-10,30.80713219881797,31.10290897309064,30.513031464105907,30.808808238378575,6078606
2010-03-11,30.844770271686077,30.957643454468105,30.667645386761738,30.780518569543766,3371226
2010-03-12,30.995508673471406,31.32370625293812,30.828102501519506,31.15630008098622,1491188
2010-03-15,31.279046521800336,31.284759140827177,31.26485424636343,31.270566865390272,2171409
2010-03-16,31.391011829600295,31.879436688106352,31.0945413028589,31.582966161364958,5011639
2010-03-17,31.64530693998985,32.14732590248275,31.20676010401597,31.708779066508868,3036972
2010-03-18,31.69690739509755,31.897979566908823,31.225288701791175,31.426360873602448,2157106
2010-03-19,31.50351733288461,31.69946894185159,31.175635102492706,31.371586711459685,4698065
2010-03-22,31.92763705766013,31.947197837248417,31.53810806857069,31.557668848158976,2679370
2010-03-23,31.489458941968078,31.7575935674646,31.170824814365755,31.438959439862277,2723069
2010-03-24,31.39429424746832,31.457840448912354,31.335147212064154,31.398693413508187,2960282
2010-03-25,32.24002674167489,32.502925417171944,32.02712938406291,32.290028059559965,4224569
2010-03-26,33.06948317343744,33.535191199328175,32.71759172649564,33.183299752386375,3320289
