,open,high,low,close,volume
2010-01-04,9.338043747378238,9.361697876350854,9.306560269253243,9.33021439822586,41288702
2010-01-05,9.250011531218469,9.289077706091229,9.243817014947206,9.282883189819966,42365146
2010-01-06,9.571931669390784,9.61347225393104,9.48284968340233,9.524390267942586,56133683
2010-01-07,9.36102517973666,9.466410657483124,9.229037536382682,9.334423014129145,71178411
2010-01-08,9.319769510607246,9.389982149147215,9.234948740626034,9.305161379166003,57781231
2010-01-11,9.180788897118303,9.251606186178565,9.146375400787546,9.217192689847808,107816583
2010-01-12,9.142030871612631,9.286298467896954,9.119225402501547,9.26349299878587,48913508
2010-01-13,9.193826382026355,9.315583121375177,9.028013251618562,9.149769990967384,53322683
2010-01-14,9.46609908829792,9.608137648022707,9.39647787191923,9.538516431644016,44804742
2010-01-15,9.816474525185596,9.990891161445997,9.644161689830907,9.818578326091309,71422664
2010-01-18,10.002708747897252,10.051971954029172,9.951320535593908,10.000583741725828,33493702
2010-01-19,9.900475840956227,9.912453326619664,9.783021830469265,9.794999316132701,94518940
2010-01-20,9.776031084464334,9.832314791607375,9.753978485929094,9.810262193072136,33414012
2010-01-21,9.566102417461172,9.789765821371619,9.368428623803656,9.592092027714102,48562933
2010-01-22,9.83840298478079,9.901704958125814,9.735244788180815,9.798546761525838,56139650
2010-01-25,9.849912751834532,9.913017298125897,9.812194895165492,9.875299441456857,75315628
2010-01-26,9.841769098692668,9.879791684055151,9.738119628205904,9.776142213568388,70788604
2010-01-27,9.648701032886732,9.701115214809436,9.567002555825816,9.61941673774852,65401087
2010-01-28,9.357879867852917,9.36964162369088,9.32546862233546,9.337230378173423,45920573
2010-01-29,9.18134986017939,9.186214057194809,9.158244036892047,9.163108233907465,96260830
2010-02-01,9.126154128429485,9.134748851377864,9.110901850296123,9.119496573244502,46761459
2010-02-02,9.448609786237702,9.551112697485742,9.410197862907333,9.512700774155373,68806393
2010-02-03,9.521332320884465,9.644647462838424,9.444411186112074,9.567726328066033,48685690
2010-02-04,9.383867090486289,9.401923270926353,9.35524896811029,9.373305148550354,33849071
2010-02-05,9.31443760749586,9.462217816995793,9.215112697732271,9.362892907232204,69331975
2010-02-08,9.098148015105291,9.198536930031517,8.95269000187622,9.053078916802447,82348531
2010-02-09,8.805791568162798,8.88047576478282,8.699608544356972,8.774292740976994,47381315
2010-02-10,8.771919492345749,8.815881746168834,8.706064064485073,8.750026318308159,27307967
2010-02-11,8.764045925218023,8.818276959765939,8.730812760877773,8.78504379542569,85892462
2010-02-12,8.705553532589958,8.74513830182154,8.67488473633192,8.714469505563502,50086363
2010-02-15,8.681503161734025,8.69644685442045,8.637114480148542,8.652058172834968,36652446
2010-02-16,8.648183400553433,8.721484950606104,8.556694047420397,8.629995597473068,39920834
2010-02-17,8.139747624785821,8.223785123101635,8.058479361867594,8.142516860183408,104805041
2010-02-18,8.028196982084225,8.091761125645391,7.918259629375938,7.981823772937104,77201818
2010-02-19,8.061898558436464,8.110628323741414,8.059996859964519,8.108726625269469,48122712
2010-02-22,8.122651413684133,8.157588491487754,8.092457242870594,8.127394320674215,38553150
2010-02-23,8.2805367106977,8.317478175992113,8.233194939780368,8.270136405074782,73198820
2010-02-24,8.081488689438364,8.085802587242824,8.06078166764816,8.06509556545262,53319815
2010-02-25,8.058921130590122,8.122310010318106,8.041472380042249,8.104861259770233,62533590
2010-02-26,8.018628835751375,8.118892589220748,7.913961050353044,8.014224803822415,33810021
2010-03-01,7.835333592572097,7.903975504542469,7.734174840973239,7.802816752943611,55334562
2010-03-02,7.811778766832577,7.897529491098825,7.802147321764204,7.887898046030452,38200709
2010-03-03,7.753666014035976,7.784420160679869,7.701298731948405,7.732052878592299,53975137
2010-03-04,7.601429805588888,7.686264698185257,7.572904748838344,7.657739641434713,47779496
2010-03-05,7.545704117326477,7.5485950115388905,7.52179488858513,7.524685782797543,37575977
2010-03-08,7.545900612411572,7.643316364207672,7.464325712721788,7.561741464517888,77540352
2010-03-09,7.411998225613425,7.500790590211469,7.288274095273671,7.377066459871715,40158769
2010-03-10,7.441621389449438,7.487701401490833,7.415109858774312,7.461189870815708,36690483
2010-03-11,7.499644027907406,7.59006046791717,7.3807188920957145,7.4711353321054785,105411052
2010-03-12,7.731089975434037,7.779773597230051,7.701372796200185,7.750056417996198,55431486
2010-03-15,7.89822712574302,7.993467070836723,7.838118079660287,7.93335802475399,42621718
2010-03-16,7.432932709991514,7.525493599097394,7.423474434088527,7.516035323194407,46786977
2010-03-17,7.621113702228167,7.622883762294043,7.5768198941058325,7.578589954171708,59536494
2010-03-18,7.630663964086726,7.677515312515846,7.586154814729078,7.633006163158197,38651922
2010-03-19,7.595246527395824,7.647123890377469,7.534881261278707,7.5867586242603515,65005422
2010-03-22,7.594795500840023,7.6075229907432576,7.554816495715239,7.567543985618474,37478461
2010-03-23,7.503429026315286,7.58474173730519,7.397699867235179,7.479012578225084,44387746
2010-03-24,7.747541762822233,7.753719090964681,7.744377577089665,7.750554905232113,59579954
2010-03-25,7.702571912126529,7.845351220628496,7.634840937658213,7.77762024616018,159987767
2010-03-26,7.676164978602758,7.71680181863438,7.663001475859155,7.703638315890777,46372880
2010-03-29,7.637170958504165,7.661584345050531,7.611389876937479,7.635803263483845,80533059
2010-03-30,7.676640063079065,7.770858674376129,7.597142178468708,7.691360789765771,52259111
2010-03-31,7.723398105909175,7.760960900601654,7.635335949736399,7.672898744428878,51451194
2010-04-01,7.794230326715008,7.799091422302652,7.71978021003975,7.724641305627395,36686717
2010-04-02,7.671316709914401,7.760605389474993,7.621449357636455,7.710738037197046,89149043
2010-04-05,7.933655240399272,8.003779263734376,7.887435802044973,7.957559825380076,24984917
2010-04-06,7.819115671988352,7.8400957506319155,7.759795596670427,7.780775675313991,76713121
2010-04-07,7.820007362028287,7.941381674429754,7.738697099226669,7.860071411628136,68292947
2010-04-08,7.831910610117659,7.850562300717432,7.789281938408445,7.807933629008218,70575464
2010-04-09,7.863360179555973,7.994165676836543,7.834165835014225,7.9649713322947955,60814785
2010-04-12,7.9159939853204,7.944884913405686,7.897318047328004,7.9262089754132905,51520885
