,open,high,low,close,volume
2010-01-04,35.64470307960389,36.57495838180591,35.09322919179085,36.02348449399286,2705075
2010-01-05,35.170777209650545,35.38118637063659,34.828475627214694,35.03888478820074,2237223
2010-01-06,35.14235558675426,35.54407165835938,34.6667501678036,35.068466239408714,2889116
2010-01-07,35.103319455481326,35.55889523732069,34.71643997843346,35.17201576027283,2553902
2010-01-08,35.44965065644552,35.69518582607242,35.123686032407605,35.3692212020345,3154333
2010-01-11,36.16066969646781,36.673834167565836,35.83602294874119,36.34918741983922,2847692
2010-01-12,35.76789159691398,36.21587213505345,35.01400800633805,35.46198854447753,2103873
2010-01-13,34.97618829974235,35.01666922801141,34.772634190488795,34.81311511875786,2961342
2010-01-14,34.83963502750933,35.18809205077146,34.27210456593206,34.62056158919419,2441253
2010-01-15,34.68675907765364,34.94638218903488,34.12355785901675,34.38318097039799,3872566
2010-01-18,33.17119155265662,33.569088755912645,33.09012583770163,33.48802304095765,2011219
2010-01-19,32.3628860374201,32.8125283327617,31.975341176128143,32.42498347146975,3554427
2010-01-20,31.687037144241216,32.09023777724604,31.244787388445793,31.647988021450615,3206170
2010-01-21,30.602844069716625,30.82750454346116,30.368992747822737,30.593653221567273,3174226
2010-01-22,30.339402418205623,30.341991862563695,30.18061947507848,30.183208919436552,2641358
2010-01-25,30.873905584546648,31.003640742264704,30.75867148930998,30.888406647028035,3709930
2010-01-26,30.513760090608585,30.544036885977434,30.351787171792054,30.382063967160903,2734235
2010-01-27,30.86562840012043,31.000562502199493,30.400916984825486,30.53585108690455,1643750
2010-01-28,30.319753041008774,30.553573308554082,30.291028888375067,30.524849155920375,2792005
2010-01-29,30.307263266634827,30.59032772981684,30.13255320169181,30.41561766487382,3383125
2010-02-01,30.23971946772993,30.25693557735142,30.11307437362014,30.13029048324163,1714514
2010-02-02,30.519499816411376,30.55730066637396,30.417949245332412,30.455750095294995,2108614
2010-02-03,29.983224218533326,30.411098231954742,29.677803110295407,30.105677123716823,3606003
2010-02-04,31.09309726741955,31.217462351167438,30.766444905734502,30.89080998948239,6531446
2010-02-05,31.471107167823927,31.554331157604604,31.21848160877466,31.301705598555337,1946944
2010-02-08,31.596596606961008,31.918041053956397,31.49797809894013,31.81942254593552,2389125
