,open,high,low,close,volume
2010-01-04,23.968730352008592,24.353833035786867,23.755735831348392,24.140838515126667,5020881
2010-01-05,24.012405229709945,24.077903072446748,23.954377577605708,24.01987542034251,6156183
2010-01-06,23.978955319660674,24.261915809137975,23.88267659674126,24.16563708621856,10140200
2010-01-07,24.000106786626336,24.387501904017945,23.903806588163715,24.291201705555324,6687794
2010-01-08,24.33467156841854,24.505812378108388,24.00779276250824,24.17893357219809,7141732
2010-01-11,23.99984622947983,24.079984761555608,23.87717834590573,23.95731687798151,7665668
2010-01-12,23.74773217772743,23.900455381892318,23.691367583221815,23.844090787386705,9327660
2010-01-13,23.922326919899223,24.237305540886478,23.740503043925436,24.05548166491269,5988241
2010-01-14,24.465556674205587,24.509170132609636,24.242022236735874,24.285635695139923,8448351
2010-01-15,24.444263643805723,24.726024572304084,24.24700963254796,24.528770561046322,4842167
2010-01-18,23.91969270873077,24.005693494420928,23.77843000336644,23.8644307890566,8546270
2010-01-19,24.072600028325258,24.142799890623625,23.994240560966617,24.064440423264983,4288011
2010-01-20,24.25589320500774,24.28431811115919,24.240960282035036,24.269385188186487,8988111
2010-01-21,23.848965859243112,24.238590346121384,23.594650550803728,23.984275037682004,7171254
2010-01-22,23.816264063692966,23.910133230214065,23.750785416679747,23.844654583200846,6336969
2010-01-25,23.891168795293588,24.00995530188142,23.885291414912338,24.00407792150017,10760477
2010-01-26,23.794510611627306,24.11548589718006,23.74930275924043,24.070278044793184,7401102
2010-01-27,24.53146307680789,24.899351303195143,24.259633669854356,24.62752189624161,9780831
2010-01-28,24.710388903463148,24.846384971165786,24.534758137536816,24.670754205239454,6213353
2010-01-29,25.285488017341706,25.567957242852025,24.69694011940299,24.979409344913307,7773144
2010-02-01,25.529894518313373,25.698038149057695,25.204940206800703,25.373083837545025,5359156
2010-02-02,25.648585620046607,25.964960709923698,25.27309004807724,25.58946513795433,9473023
2010-02-03,25.61929184017622,25.679923065872412,25.50375622826519,25.56438745396138,10730673
2010-02-04,25.43871978516825,25.581167535627632,25.344278162768838,25.48672591322822,14844775
2010-02-05,25.536065689508302,25.86607609103554,25.333653484699298,25.663663886226537,6720636
2010-02-08,26.016624177158036,26.050647214576777,25.73459140217122,25.76861443958996,13023337
2010-02-09,26.20749470672621,26.216132748211574,26.15908155517565,26.167719596661016,5478929
2010-02-10,26.566081888961975,26.678404943410726,26.368316584448742,26.480639638897493,10216377
2010-02-11,26.399262737757038,26.430450505255763,26.255400981112967,26.286588748611692,11816925
2010-02-12,25.715666332145467,26.124007286800705,25.311197821257387,25.719538775912625,17712075
2010-02-15,25.58969852844813,25.716417672137144,25.500826310367305,25.627545454056317,12408621
2010-02-16,25.85914856004305,25.985603002078882,25.462704222051713,25.589158664087545,5568891
2010-02-17,25.113304103153688,25.780232340056823,24.82817744666617,25.495105683569307,9761459
2010-02-18,25.850695278099508,26.017817538789103,25.50326962757159,25.670391888261186,6515857
2010-02-19,25.797420108167486,25.985581308585942,25.485929164604876,25.674090365023332,4887271
2010-02-22,26.210790388209784,26.691229627705575,25.61289837319431,26.0933376126901,6542830
2010-02-23,26.10338300171541,26.276202579246963,25.935817179798537,26.10863675733009,7605804
2010-02-24,26.326889685121806,26.59836052305079,26.157589899465197,26.42906073739418,8797356
