,open,high,low,close,volume
2010-01-04,11.894662494744262,11.90155704350818,11.893055535038561,11.89995008380248,6509857
2010-01-05,11.910494906440897,11.966959690142824,11.824469131283227,11.880933914985153,9101944
2010-01-06,12.01326210692923,12.1070193625897,11.985855532726475,12.079612788386946,9623623
2010-01-07,11.901640359128535,11.949762116908616,11.85012989335885,11.898251651138931,6035416
2010-01-08,11.751566577603167,11.919822017679078,11.639724536681944,11.807979976757855,10931104
2010-01-11,11.916479500136127,11.97660144901094,11.895602955381216,11.955724904256028,12446291
2010-01-12,11.891907269784484,11.974617015435074,11.794532267657814,11.877242013308404,8151662
2010-01-13,11.826619629028057,11.837817839688983,11.716677426895743,11.727875637556668,11216283
2010-01-14,11.757277219537773,11.869425660470878,11.724226260279043,11.836374701212147,11799067
2010-01-15,11.740187748667765,11.829481720402583,11.59220771284996,11.681501684584779,9349872
2010-01-18,11.69843489781637,11.763803384245229,11.64215745784206,11.70752594427092,5534955
2010-01-19,11.600217731043244,11.786775796397055,11.43567842070842,11.622236486062231,5969849
2010-01-20,11.61122082224015,11.732925409964668,11.393566479998235,11.515271067722754,5555818
2010-01-21,11.394542115882079,11.633969192086505,11.14552165184721,11.384948728051636,11243502
2010-01-22,11.330055430019767,11.373669639178848,11.277477780098943,11.321091989258024,6019286
2010-01-25,11.3085126809511,11.43397327997771,11.115831736832032,11.241292335858642,10101614
2010-01-26,11.249563759395619,11.261099124946083,11.183056524125842,11.194591889676307,6258567
2010-01-27,11.410971813791406,11.48657076654134,11.290726212919086,11.36632516566902,9194234
2010-01-28,11.28396634064654,11.365915110774333,11.255757860784788,11.337706630912582,6616880
2010-01-29,11.378701477550191,11.401550417429554,11.353988742048397,11.37683768192776,8101971
2010-02-01,11.53890832193684,11.660758957456457,11.394946003703954,11.516796639223571,6972108
2010-02-02,11.541408015240522,11.59087555261198,11.471064013296878,11.520531550668336,3491629
2010-02-03,11.614002424699052,11.675462346606547,11.487453037367285,11.54891295927478,11760366
2010-02-04,11.527731017057054,11.64221040202107,11.403180184833262,11.517659569797278,6008159
2010-02-05,11.395212814555304,11.410732514558244,11.359837347074363,11.375357047077303,9841865
2010-02-08,11.388724554504295,11.55813394006526,11.342169397115471,11.511578782676436,11478900
2010-02-09,11.515320055544167,11.663529066503724,11.335096352451442,11.483305363410999,9213779
2010-02-10,11.467535634108959,11.552689420199698,11.430111823140187,11.515265609230926,4776858
2010-02-11,11.470582957839914,11.606722026161641,11.404417813655119,11.540556881976846,8375337
2010-02-12,11.683089081148154,11.732113996634618,11.634360188509826,11.68338510399629,12477133
2010-02-15,11.783544015601624,11.86927569926914,11.722920680813493,11.80865236448101,8767107
2010-02-16,11.930066042978419,12.012714293425045,11.83098172971767,11.913629980164297,6756172
2010-02-17,11.830603447350668,11.905905789497568,11.80217344582765,11.87747578797455,7303035
2010-02-18,12.135245450951212,12.251811175070552,11.981424562302472,12.097990286421812,6344102
2010-02-19,12.120460937915848,12.154458117956482,12.03507346391412,12.069070643954754,7829890
2010-02-22,12.017455754230976,12.138123818787482,11.97123152748667,12.091899592043177,7220368
2010-02-23,11.83807050868935,11.897700270853228,11.828548315477464,11.888178077641342,10595484
2010-02-24,11.891443594547141,12.056253567513764,11.685673552585603,11.850483525552226,5898665
