,open,high,low,close,volume
2010-01-04,18.118729212971598,18.35670769295517,18.04637974239301,18.284358222376582,6577104
2010-01-05,18.14141333097665,18.28381990914217,17.97902521579523,18.12143179396075,10437468
2010-01-06,18.16891591671705,18.43688240117725,17.871345882719236,18.139312367179436,9838232
2010-01-07,18.257287804218336,18.31010393545658,18.218916890083996,18.27173302132224,11653173
2010-01-08,17.964572579761185,18.174378786103098,17.876375786437922,18.086181992779835,11123345
2010-01-11,18.319544345773732,18.367198789960806,18.291834615614935,18.33948905980201,11305926
2010-01-12,18.527175455237582,18.62592500776053,18.34564653896594,18.444396091488887,8510466
2010-01-13,18.04424142125842,18.114298879773894,18.02199060132433,18.092048059839804,8473194
2010-01-14,18.29410300724212,18.367401036966974,18.16708584999805,18.240383879722902,10106091
2010-01-15,18.17465019321311,18.25875440623208,18.098043350804335,18.182147563823303,6828501
2010-01-18,18.162146181131114,18.311519558368236,18.150722553261634,18.300095930498756,7193448
2010-01-19,18.208980722906094,18.309922325377467,17.991826430193292,18.092768032664665,5275625
2010-01-20,18.07511892672049,18.157096656486033,17.991215243949718,18.073192973715262,11361448
2010-01-21,18.30011114728288,18.496611616618033,18.241525416157813,18.438025885492966,7370633
2010-01-22,18.710648186496222,19.048469321286102,18.309911026546807,18.647732161336688,8238891
2010-01-25,18.701968491243825,18.892522261728192,18.63925087837427,18.829804648858637,7290349
2010-01-26,18.82354735574648,19.1310080101105,18.69420429039239,19.001664944756406,5813197
2010-01-27,19.083147033520593,19.245996732934536,18.825197360668422,18.988047060082366,7555022
2010-01-28,19.252193191334698,19.367615201201758,19.091149414063857,19.206571423930917,9804268
2010-01-29,19.38137522422427,19.572655829851684,19.186319587323034,19.377600192950446,8383269
2010-02-01,19.042236607153395,19.208056828524512,18.934405411860833,19.10022563323195,4577485
2010-02-02,19.278276136369048,19.300434356059483,19.209424478518716,19.231582698209152,9215301
2010-02-03,19.29753209743623,19.351078626956003,19.172680776799147,19.226227306318922,5885991
2010-02-04,19.101518215526195,19.311754181567913,18.945055930561345,19.155291896603064,11707559
2010-02-05,19.39500405420209,19.58471778175978,19.258267566512302,19.447981294069994,7516684
2010-02-08,19.54121458357402,19.558589410742453,19.38019611422415,19.397570941392583,7753523
2010-02-09,19.404174675077147,19.858060643430722,19.16809058601791,19.621976554371486,7721813
2010-02-10,19.742039806605682,19.93702004331816,19.46660304633219,19.661583283044667,8602000
2010-02-11,19.662956520809978,19.78330415102717,19.375523660547486,19.49587129076468,14474894
2010-02-12,19.332016867479158,19.334398518436373,19.278264453934042,19.280646104891257,8568427
2010-02-15,19.24698711358006,19.282942807331636,19.240292084800238,19.276247778551813,7686933
2010-02-16,19.34555212439613,19.64576015098503,19.165731959988666,19.465939986577567,6582876
2010-02-17,19.655703536978145,19.722319421338884,19.49127105598623,19.557886940346968,10801939
2010-02-18,19.82696051073083,20.053380769662304,19.721652937750378,19.94807319668185,4717737
2010-02-19,20.121739470273013,20.30352252067732,20.067400698647297,20.249183749051603,8364500
