,open,high,low,close,volume
2010-01-04,18.10083673858889,18.279474416221273,17.949173440828094,18.127811118460478,5411860
2010-01-05,18.4515828273488,18.532713542036223,18.36653671794864,18.447667432636063,6344314
2010-01-06,18.822695251521825,19.064676022028895,18.717220123569263,18.959200894076332,5216417
2010-01-07,18.71573451031808,18.851727040762846,18.556713289453615,18.692705819898382,11552383
2010-01-08,19.121895630402527,19.266623558396248,19.10630060474811,19.25102853274183,6501669
2010-01-11,18.948526752647467,19.098823222739014,18.861171494943473,19.01146796503502,4861242
2010-01-12,18.562555865312525,18.60089161706901,18.489760615423208,18.528096367179693,4800448
2010-01-13,18.912258830367783,18.950948196192098,18.725110080465694,18.763799446290008,3735722
2010-01-14,19.6182717626771,19.829348483903164,19.401541745315402,19.612618466541466,5527977
2010-01-15,19.33240347087073,19.338215702940285,19.244673386681693,19.25048561875125,4578088
2010-01-18,19.75425811273809,19.874720157923065,19.67041221506008,19.790874260245054,5166391
2010-01-19,19.849603540602068,19.893393744636818,19.717265488735524,19.761055692770274,6040671
2010-01-20,20.50138816687499,20.688352302326784,20.128321561190383,20.315285696642178,9944938
2010-01-21,20.77884874651682,20.861809204784315,20.476205098616262,20.559165556883755,5412029
2010-01-22,21.161568235953677,21.26168861562069,21.076827040715386,21.1769474203824,11329034
2010-01-25,21.06633393166864,21.185244230344495,21.016894635904894,21.135804934580747,6529319
2010-01-26,21.616342701677375,21.72044933759554,21.393750461779106,21.49785709769727,6076468
2010-01-27,22.27427360956246,22.408137067882908,22.000226067047013,22.13408952536746,4683502
2010-01-28,21.606655543664264,21.82067439689454,21.19265524977151,21.406674103001784,6121462
2010-01-29,21.216719349891143,21.482462061265615,20.869986782193546,21.135729493568018,6278970
2010-02-01,21.849328688696943,21.983815390236494,21.714414068348713,21.848900769888264,6109849
2010-02-02,21.98013148334251,22.33897906519299,21.851009267026384,22.209856848876864,4164109
2010-02-03,22.307326599861163,22.379635299591317,22.174618668820113,22.246927368550267,3516222
2010-02-04,22.216940902854443,22.32045276937559,21.97550571883734,22.079017585358486,5813966
2010-02-05,22.771545304884924,22.80542207450445,22.681703504558037,22.71558027417756,5163660
2010-02-08,23.05192895200109,23.288541948090053,23.014074633078224,23.250687629167185,6768281
2010-02-09,23.249562388210578,23.57712740875096,23.050566031236123,23.378131051776506,4759364
2010-02-10,23.105141875977154,23.378478784392122,22.785864737129415,23.059201645544384,5149602
2010-02-11,23.34640399340438,23.470530776378563,23.310315435423178,23.43444221839736,11455474
2010-02-12,23.536764719274448,23.6041061479389,23.335019404168843,23.402360832833295,5494913
2010-02-15,22.364892245545093,22.539614007716303,22.04270725551432,22.21742901768553,11719969
2010-02-16,22.962970564397914,23.360760376528553,22.762439828351546,23.160229640482186,5344301
2010-02-17,23.633930440454485,24.07567437987857,23.360898267011844,23.80264220643593,8076507
2010-02-18,23.610840557177422,23.624082454117463,23.604405049458318,23.61764694639836,4163019
2010-02-19,22.833151929365922,23.057349462806663,22.72600040305868,22.95019793649942,3994207
2010-02-22,23.28864475481869,23.50808937694864,23.170414402081086,23.389859024211034,5238522
2010-02-23,22.870821104003,22.89891906906145,22.86844021610244,22.89653818116089,8955821
2010-02-24,22.801978555424157,22.905137198554034,22.783687941037094,22.88684658416697,8123110
2010-02-25,23.607748476898898,23.65838324089941,23.438377071063115,23.48901183506363,7160797
2010-02-26,23.937971732010112,24.096645120874214,23.706277015433866,23.864950404297968,7967929
2010-03-01,23.697665351521156,24.056667626740246,23.352434012847343,23.711436288066434,4420736
2010-03-02,23.498636501178677,23.533154102478306,23.475919557876335,23.510437159175964,5385941
2010-03-03,23.69847285422752,23.71109597480493,23.640453649422625,23.653076770000034,5813543
2010-03-04,23.65082695474906,23.768019638811477,23.58266138724219,23.699854071304607,5468823
2010-03-05,24.092516272890908,24.364266106799693,23.62926350696116,23.901013340869945,8093793
2010-03-08,24.52331421865118,24.756296727824854,24.340644008889367,24.57362651806304,7912319
2010-03-09,24.401344431091406,24.594879032728386,24.267036345820348,24.460570947457327,4842117
2010-03-10,24.629489390812328,24.78931578018812,24.556331515174733,24.716157904550524,7022118
2010-03-11,24.67098321735154,24.702470812950157,24.59562047984848,24.627108075447097,7160520
2010-03-12,24.934534398602665,25.187500602712667,24.668385932854292,24.921352136964295,11978151
2010-03-15,24.58049752869102,25.11824472896041,24.12677000886607,24.66451720913546,5276851
2010-03-16,24.412865172972957,24.697493615500136,24.256493304329425,24.541121746856604,5149401
2010-03-17,24.381290168267125,24.62523091957323,24.027453203177384,24.27139395448349,2982556
2010-03-18,24.52816513246283,24.660436187415623,24.27136818167193,24.403639236624723,4176017
2010-03-19,23.872551551401095,24.113704991033487,23.715189009799207,23.9563424494316,6343021
2010-03-22,23.95908490677737,24.295376026185917,23.654835966343136,23.991127085751682,2960262
2010-03-23,23.93868585810204,24.00372118482407,23.714045942055158,23.779081268777187,4864598
2010-03-24,23.148143368658403,23.23066918109198,22.911731781633282,22.99425759406686,7890584
2010-03-25,23.031662131516352,23.10229816901243,22.93577583155306,23.006411869049135,2495675
2010-03-26,23.18434378613969,23.345505340667714,23.07336734935546,23.234528903883486,5459685
2010-03-29,22.95005619651544,23.028344680231413,22.70320222976968,22.781490713485653,5574711
2010-03-30,22.909544836663187,22.997604795417633,22.754982408282274,22.84304236703672,4889586
2010-03-31,22.81574917010762,22.815842546078862,22.76119039224915,22.761283768220395,4328466
2010-04-01,23.22282641004075,23.38218023521265,23.130246324536458,23.28960014970836,6916073
2010-04-02,23.476805440287944,23.515196134908056,23.37888406096386,23.41727475558397,5358144
2010-04-05,23.940312737563527,23.995677341648506,23.894970733435187,23.950335337520166,5797765
2010-04-06,23.680486268882213,23.855027259649358,23.542663276942292,23.717204267709437,5009364
2010-04-07,24.244841089862128,24.478716663051593,24.137881191072093,24.37175676426156,6319995
2010-04-08,24.25164456170522,24.49960558684493,24.039619914155278,24.287580939294987,7068396
2010-04-09,24.183388370918625,24.367515294103892,24.098947603055294,24.28307452624056,3706495
2010-04-12,24.34799635483289,24.535425039013347,24.231786533560214,24.41921521774067,4459711
2010-04-13,24.54917981473705,24.845252668630998,24.358929348990518,24.655002202884464,5924162
2010-04-14,23.87832763245628,24.115967321497944,23.73536117791468,23.973000866956344,4892915
2010-04-15,23.926136557399694,24.165066946688004,23.75100628347788,23.98993667276619,4684073
2010-04-16,23.476633050036398,23.68745257078846,23.05499835125577,23.26581787200783,3952392
2010-04-19,22.647350243370255,22.692069971825838,22.43413721183093,22.478856940286512,4488971
2010-04-20,22.007579161505706,22.039793924361465,21.987513755824505,22.019728518680264,8128135
2010-04-21,21.85887064803212,21.9090782287102,21.84638646677265,21.89659404745073,6038734
2010-04-22,21.597958757250208,21.762898867200203,21.422370066989224,21.58731017693922,3633057
2010-04-23,21.79823694286953,21.873190663081644,21.743857878893913,21.818811599106027,4901735
2010-04-26,21.86249346712186,21.941743613777724,21.639050037898166,21.71830018455403,4396147
2010-04-27,21.87466813822597,21.88519806231991,21.788606058154187,21.799135982248124,5066343
2010-04-28,21.640778693201487,21.730303987734736,21.617989208176862,21.70751450271011,5095807
2010-04-29,21.910011418278785,21.990056702304624,21.797586039308836,21.877631323334676,7942370
2010-04-30,22.238237910555164,22.40708933137308,21.959893284313146,22.128744705131062,5706289
2010-05-03,22.083646608673632,22.452953913361874,21.967300197994234,22.336607502682476,5844499
2010-05-04,22.646345316581655,23.10255107761138,22.12744351266506,22.583649273694785,5041304
2010-05-05,22.788295341240975,22.961960828820636,22.673902675638484,22.847568163218146,5252686
2010-05-06,22.598025075651957,22.701254150924296,22.55792739907243,22.661156474344768,6197090
2010-05-07,23.024288027533576,23.175009448325465,22.99368425224187,23.14440567303376,5581940
2010-05-10,22.46525923141559,22.661360678065897,22.34498955969229,22.541091006342597,6112093
2010-05-11,23.027971916224676,23.228012613219352,22.862538863473816,23.062579560468492,5634575
2010-05-12,24.1211054114413,24.24853762276809,23.884851967461984,24.012284178788775,8231252
2010-05-13,25.241195540918387,25.35936991517786,24.732952067716766,24.85112644197624,10933297
2010-05-14,24.85021302614284,24.95282252522143,24.584314023057765,24.686923522136354,5279682
2010-05-17,24.20473737122091,24.400288907665335,23.997768654157838,24.19332019060226,6576063
2010-05-18,23.79606998693829,24.164196677185767,23.57488765507609,23.94301434532357,5536990
2010-05-19,24.355199390278614,24.405512164634924,24.338145583792986,24.388458358149297,5644754
2010-05-20,24.868944264639644,24.955698759464283,24.82188247243788,24.90863696726252,8498551
2010-05-21,25.162175472751127,25.30440269810036,25.028690587327823,25.170917812677057,7476956
2010-05-24,25.04265033673484,25.272797834767076,24.684848834875506,24.91499633290774,4005280
2010-05-25,24.89148218223158,24.907373702014123,24.781059470495496,24.796950990278038,6241623
2010-05-26,24.90635913593265,25.356625347337886,24.551333139827165,25.0015993512324,4395880
2010-05-27,25.144406955066945,25.292176924266442,25.077377081277326,25.225147050476824,4251572
2010-05-28,25.384388024662872,25.826082414700743,25.17165572448412,25.61335011452199,4493681
2010-05-31,25.77529354738553,26.262528356150234,25.498890997548873,25.986125806313577,6913503
2010-06-01,26.244348811845445,26.326684292914404,25.834553331071646,25.916888812140606,4836934
2010-06-02,25.64242005863838,25.815791581848405,25.42297301773601,25.596344540946035,3004803
2010-06-03,25.53409470918282,25.626877505802888,25.502992683833938,25.595775480454005,4172944
2010-06-04,25.15572950854267,25.46794283093637,25.061853687895265,25.374067010288964,7500185
2010-06-07,24.875268142401428,25.113290545850862,24.758297562976907,24.99631996642634,7128138
2010-06-08,25.27311090599247,25.32488891241106,25.09637166721744,25.148149673636027,8526468
2010-06-09,25.644585041320145,25.67894053569106,25.465905355477986,25.5002608498489,5927033
2010-06-10,25.23801665606951,25.35448538436369,25.17182832529964,25.28829705359382,3952176
2010-06-11,25.27013833834381,25.452222828273463,24.988571066440205,25.17065555636986,3912120
2010-06-14,25.089862290959406,25.980838942342583,24.533261250457784,25.42423790184096,4357909
2010-06-15,25.8955048703808,26.053859671708643,25.697327176577577,25.85568197790542,6781054
2010-06-16,25.158125090711152,25.342922040844524,25.126564593849157,25.311361543982528,5295313
2010-06-17,25.63336847833488,25.87465404378633,25.427631369972516,25.668916935423965,6406663
2010-06-18,25.402215090078478,25.408977182557187,25.399702693303183,25.406464785781893,8527248
2010-06-21,25.68829956442598,26.155178176702343,25.23118066760504,25.698059279881406,2674008
2010-06-22,25.575638948588693,25.716805099235177,25.351862713860037,25.49302886450652,6844686
2010-06-23,25.935607214476526,26.146023027602222,25.672146261038346,25.882562074164042,5528871
2010-06-24,25.461203829759143,25.68918799678472,25.459686280219785,25.687670447245363,5011906
2010-06-25,25.929970291264674,26.234907283803757,25.50057912370937,25.805516116248455,5896860
2010-06-28,25.531170010522,25.740145655213762,25.19588309125417,25.404858735945933,4513874
2010-06-29,25.366341149318647,25.53156889845134,25.339005427703963,25.504233176836657,5359951
2010-06-30,25.800086468808086,26.009441798962733,25.69169556653758,25.901050896692226,4193731
2010-07-01,25.506766001978978,25.585598562353766,25.370797708921934,25.449630269296723,3618226
2010-07-02,25.499633728306865,25.687957189849868,25.35322075936171,25.541544220904715,3846203
2010-07-05,24.29258572349256,24.61839877657575,24.072912400838334,24.39872545392152,4341079
2010-07-06,24.83520858182454,25.111066750874176,24.43628285583809,24.71214102488773,3494237
2010-07-07,25.114398882948706,25.128659626652592,25.037376069989573,25.05163681369346,4117454
2010-07-08,25.45154570519669,25.545627279484137,25.3071770368174,25.401258611104847,7063313
2010-07-09,25.09153938009388,25.438886322602983,24.60776938711922,24.95511632962832,3874811
2010-07-12,24.12488057874031,24.293025155633792,23.81333695644827,23.981481533341753,7998636
2010-07-13,24.8671701652213,25.079709635795222,24.687314474501182,24.899853945075105,4945781
2010-07-14,24.50312147656094,24.83761953229721,24.25796631421004,24.592464369946313,11640023
2010-07-15,24.745596327792992,24.905463811798594,24.59183631118694,24.75170379519254,4253000
2010-07-16,24.180274763939785,24.512761806763734,23.92829020928816,24.26077725211211,4938875
2010-07-19,24.2247431687263,24.29877408467308,24.05894344826753,24.132974364214313,5803669
2010-07-20,25.334319955608997,25.65151000509931,25.07765914324808,25.394849192738395,6401483
2010-07-21,25.30634174594066,25.63384945826361,24.979362850556857,25.30687056287981,6374625
2010-07-22,24.88022594235053,25.24992662422873,24.718418445602587,25.088119127480788,5467374
2010-07-23,25.894565681799737,26.240843962413614,25.26892639842905,25.615204679042925,7700449
2010-07-26,25.472978202576442,25.606563817809832,25.37847604224804,25.51206165748143,7073789
2010-07-27,25.796952466281564,25.86591344073406,25.551373713747964,25.62033468820046,3660950
2010-07-28,24.847867351791603,25.16591715582151,24.807940488469452,25.12599029249936,3809183
2010-07-29,25.489067467530667,25.533941853917383,25.464108629184288,25.508983015571005,7382637
2010-07-30,25.38681078016463,25.728615435711387,25.284418587612297,25.626223243159053,5855823
2010-08-02,26.14995854700033,26.44122551274031,25.801404894549908,26.092671860289887,4484216
2010-08-03,25.0919054565602,25.216239087488113,25.030987737914998,25.15532136884291,4407876
2010-08-04,25.910566364389844,26.071631629182953,25.569593449470133,25.730658714263242,6462019
2010-08-05,25.670314450806057,25.887971824722342,25.483994185173362,25.701651559089647,5681745
2010-08-06,25.90208661242255,26.378287039862144,25.57943258385658,26.055633011296173,4429941
2010-08-09,25.623037150198606,25.731235208150405,25.520690750294246,25.628888808246046,5659401
2010-08-10,24.70604065292053,24.874228882555865,24.359131400894395,24.52731963052973,9125455
2010-08-11,24.244136190026218,24.328568726333266,24.038275142633694,24.122707678940742,8597673
2010-08-12,23.932899387011812,24.045201511922624,23.721065181599766,23.833367306510578,7643868
2010-08-13,24.336039122455855,24.43184703524105,24.160081645573516,24.25588955835871,6916161
2010-08-16,23.3775421581659,23.829616453257355,23.089699019564843,23.541773314656297,4440252
2010-08-17,23.378372194421964,23.489953737079833,23.217214332102177,23.328795874760047,6520315
2010-08-18,23.073112728094028,23.096830840563705,22.98506437002221,23.00878248249189,8052134
2010-08-19,23.110841939986923,23.127642810610602,23.04529289024192,23.0620937608656,7190194
2010-08-20,22.995055761422986,23.049380030777005,22.828764165481914,22.883088434835933,5427532
2010-08-23,22.731235054986026,23.04692833618169,22.286569297396316,22.60226257859198,5036082
2010-08-24,22.46251379918286,22.796447359603167,22.16449990638368,22.498433466803984,4562110
2010-08-25,22.304261377501323,22.596487946782304,22.132406873744593,22.424633443025574,3061971
2010-08-26,22.78333993106696,22.83796246918765,22.590836633586587,22.64545917170728,4975407
2010-08-27,22.559481966666475,22.676880475544653,22.38077594408141,22.49817445295959,7081839
2010-08-30,22.26255248477461,22.4869560641253,22.187736066474407,22.4121396458251,3218333
2010-08-31,23.45977004268241,23.539208680074875,23.350547449372794,23.429986086765258,7448241
2010-09-01,23.63463267582441,23.706843052418744,23.44403300774139,23.516243384335723,3373970
2010-09-02,22.93588714524961,23.299725062268255,22.845110414548962,23.20894833156761,6772983
2010-09-03,23.00800132674834,23.025096065585103,22.83806298699297,22.855157725829734,6170622
2010-09-06,22.321881493342296,22.39275196047722,22.263030666066978,22.333901133201902,7973811
2010-09-07,22.747229424699633,22.809228123721628,22.592214057460716,22.65421275648271,5547886
2010-09-08,22.043053484854987,22.113118635277253,21.87376785018396,21.943833000606226,6995891
2010-09-09,21.705037610620646,21.80225802890876,21.592014737968483,21.689235156256597,6898541
2010-09-10,21.992024769979942,22.072404964491415,21.94480923124011,22.025189425751584,3564166
2010-09-13,21.897535224266605,22.308556763084194,21.671669963541092,22.08269150235868,4528875
2010-09-14,21.999049965676775,22.022942555962718,21.921669934350323,21.945562524636266,4714991
2010-09-15,21.889813064137424,21.997223063572832,21.797860578956122,21.90527057839153,3546232
2010-09-16,21.1757409493841,21.51849429113626,21.04860897878584,21.391362320538,7303439
2010-09-17,21.44158481064154,21.70501111572929,21.23296856808171,21.49639487316946,5455454
2010-09-20,21.720270631508594,21.758315471564455,21.574437921060643,21.612482761116503,4187055
2010-09-21,20.618555281290263,20.817968728080036,20.593973501532314,20.793386948322087,6691268
2010-09-22,20.88666733916778,21.110657743226753,20.567017779754206,20.79100818381318,4794787
2010-09-23,21.459635076308793,21.5134073698791,21.223552091502004,21.277324385072312,5972622
2010-09-24,21.01418722492974,21.392341188973376,20.81112081261127,21.18927477665491,3905856
2010-09-27,21.375496238923905,21.541840372850988,21.145977598669155,21.31232173259624,5338174
2010-09-28,21.108099498470803,21.1891524847622,20.88441669172309,20.965469678014486,5571254
2010-09-29,20.979150750553316,21.2326649902841,20.762771689930368,21.01628592966115,4420241
2010-09-30,20.841116091222442,21.118603255225864,20.721355906079726,20.998843070083147,5943000
2010-10-01,21.616111456562756,21.81162203026487,21.514442262779706,21.709952836481822,4716731
2010-10-04,21.712758362966298,21.82597141689185,21.664788032453412,21.778001086378964,7485377
2010-10-05,21.834831117253344,21.98838055701297,21.764328511798457,21.917877951558083,6672729
2010-10-06,22.31203855784041,22.592087938370952,21.888692388900477,22.16874176943102,6192411
2010-10-07,21.63020059959883,21.792052519730497,21.58073939224764,21.742591312379307,7583376
2010-10-08,21.234646194966537,21.25842070444382,21.172868880271743,21.196643389749028,5507583
2010-10-11,21.225203392541673,21.249603565726897,21.118583148511814,21.142983321697038,3930971
2010-10-12,21.735795329376945,21.952114867536444,21.62421614879,21.8405356869495,7813272
2010-10-13,22.024848207213264,22.33241869407774,21.815956192445416,22.123526679309894,4233631
2010-10-14,21.874623282403213,22.022218565762113,21.69060766077442,21.838202944133318,6467733
2010-10-15,21.703952163551875,21.924730269057548,21.555930027880173,21.776708133385846,3942436
2010-10-18,21.762261088309153,21.8573272406273,21.630751411793383,21.72581756411153,4387446
2010-10-19,21.306217687062553,21.646097481510065,21.057265072374364,21.397144866821876,6380177
2010-10-20,22.016890419884106,22.01804364936006,21.918359791969063,21.919513021445017,6455099
2010-10-21,21.948977393600618,22.24810998790761,21.665503575517647,21.96463616982464,3819582
2010-10-22,21.887404922608837,22.39359966915796,21.598870585775703,22.105065332324827,7058770
2010-10-25,22.08824077603866,22.224113106262035,22.003094828952452,22.138967159175827,6959415
2010-10-26,21.640921066859722,21.743586140863478,21.457317836768524,21.55998291077228,5985808
