,open,high,low,close,volume
2010-01-04,315.4683239840102,320.2263489562698,311.78905978210935,316.54708475436894,15396175
2010-01-05,315.26717968013526,320.7412199196087,308.58294892938164,314.05698916885507,19391427
2010-01-06,312.47697607508917,313.05301428516293,311.57285084729654,312.1488890573703,25801090
2010-01-07,320.7261250110009,322.14706900774877,317.24869171295995,318.66963570970785,34015354
2010-01-08,321.38791431832885,326.6942369614535,313.58222263190675,318.8885452750314,37296450
2010-01-11,313.42940339236105,313.91321821120255,313.2640074547577,313.7478222735992,25351604
2010-01-12,308.4197918160501,309.2968093596864,308.3169723427557,309.193989886392,34387866
2010-01-13,309.49608047873204,310.4282104936376,307.79345174576275,308.7255817606683,35220983
2010-01-14,307.8410893914578,309.6211013993706,306.71298397967956,308.4929959875924,29858744
2010-01-15,306.1671555159743,311.08126349430967,302.4382654609401,307.3523734392755,20394749
2010-01-18,310.7338197690406,311.08335876008596,309.73059815007616,310.0801371411215,16960184
2010-01-19,307.7909776758179,311.9899831866641,307.1672253484621,311.36623085930836,34084444
2010-01-20,312.6982632262631,316.11507861432517,308.56469283156844,311.9815082196305,28208469
2010-01-21,319.61467450241145,320.26028026263185,319.41017985904864,320.05578561926905,22561735
2010-01-22,323.22034475300586,324.9986893127427,322.988460717333,324.76680527706986,27454985
2010-01-25,320.22778503223947,322.8721316988618,319.5476560422873,322.1920027089096,25151725
2010-01-26,326.34268271593527,329.97817924465033,321.3899399847641,325.0254365134792,15081401
2010-01-27,315.1410603019841,321.45539491875246,309.1199424649617,315.43427708173004,28367214
2010-01-28,308.55078055181906,310.23224012626196,306.4726365383369,308.15409611277977,23538806
2010-01-29,309.5682339968265,310.19304846955873,308.4500640868917,309.0748785596239,21682153
2010-02-01,309.5530953561354,310.90509820380925,308.1140627681406,309.4660656158145,22854180
2010-02-02,308.69573752357144,310.34642942584225,307.4222610440109,309.0729529462817,17020401
2010-02-03,299.8856463938243,304.18235383633214,298.2756422059989,302.57234964850676,19604219
2010-02-04,302.21152322345483,304.8747858239139,300.05417460744684,302.7174372079059,21184257
2010-02-05,307.7656404128326,308.9523391819232,302.8004272547684,303.987126023859,17802757
2010-02-08,308.9969515153056,309.4134541124752,307.96071898689564,308.37722158406524,13881827
2010-02-09,313.62045387300935,316.4329910755582,310.3056674626585,313.1182046652074,26964207
2010-02-10,318.7882900264093,320.2941084147491,316.3838293571817,317.8896477455215,18992214
2010-02-11,323.3172867053634,325.3799527770698,319.78777369283534,321.8504397645417,20142644
2010-02-12,325.85666001601874,329.0711688095433,319.82688785335023,323.0413966468748,26984983
2010-02-15,325.33913042376406,325.73576962053477,325.3261052265748,325.7227444233455,10348509
2010-02-16,323.90446482318697,324.2824312044746,323.0805225730786,323.45848895436626,21573889
2010-02-17,323.0564483649288,327.582468743387,322.27491402953217,326.8009344079903,14834982
2010-02-18,327.6888848282155,327.8870354071358,326.50087403682096,326.6990246157412,25262456
2010-02-19,324.0255643656625,326.4497533563479,321.78044024057886,324.2046292312643,24589450
2010-02-22,337.6711071561776,338.5692097540811,334.33891417788135,335.23701677578487,16258624
2010-02-23,334.3583864157115,336.48889749856187,330.7135082997442,332.8440193825946,22967087
2010-02-24,337.6967904077691,340.17567992389104,335.05474769389525,337.5336372100172,23658445
2010-02-25,330.8346065911034,337.15376916797123,326.47050487972405,332.78966745659187,26640982
2010-02-26,330.39413256777135,331.5769447978264,328.7587016525642,329.94151388261923,23538518
2010-03-01,330.79880041282075,332.4725489980466,330.12581578874534,331.7995643739712,28834229
2010-03-02,326.0823959087761,329.76210691227226,325.7593454013681,329.43905640486423,36366450
2010-03-03,327.97982709647005,328.64416547730343,327.20492231489544,327.8692606957288,31035966
2010-03-04,325.1893844161864,326.8263146351315,322.8623028815282,324.4992331004733,33570385
2010-03-05,324.71101889491024,328.58000332811247,323.7196959847132,327.58868041791544,18613454
2010-03-08,327.27854008757583,330.3074122285716,326.31459559388713,329.3434677348829,17687272
2010-03-09,325.4715628734604,326.98926116176324,324.1111066237538,325.62880491205664,30352853
2010-03-10,316.66104169684917,318.4154373465155,315.7571261052715,317.5115217549378,23141819
2010-03-11,310.9956460855712,312.4414443650336,309.72614259863656,311.17194087809895,27162947
2010-03-12,311.0194496703707,313.87014337330584,309.75149536210546,312.6021890650406,22634823
2010-03-15,315.9680952490496,320.23628311155767,313.91305422829754,318.1812420908056,37482622
2010-03-16,309.03094254274873,312.0561366168638,304.21433069315975,307.2395247672748,28542793
2010-03-17,300.1202970077424,305.1276086316505,296.81769541085686,301.82500703476495,24226942
2010-03-18,302.1666511944451,302.9248476710761,298.5291261394297,299.28732261606075,24327840
2010-03-19,291.0947180293529,294.92614349681565,288.80697006487816,292.6383955323409,20327020
2010-03-22,295.95110865525186,297.1110922844638,293.086155945842,294.2461395750539,28655645
2010-03-23,292.0905591123894,296.3089667053702,287.21037293050944,291.4287805234902,26131160
2010-03-24,290.78204571714747,291.27054074552007,290.16462188279485,290.65311691116744,20830403
2010-03-25,281.88134348055513,285.2771075086773,281.12766004025525,284.52342406837744,22462442
2010-03-26,281.00878299436545,284.3251375520139,277.80229018393374,281.1186447415822,39426897
2010-03-29,278.3034695836989,282.83924264099886,275.18220831106225,279.7179813683622,23378084
2010-03-30,274.62659286752177,281.2414030368379,271.78249953870437,278.3973097080205,23565043
2010-03-31,278.86775034412284,281.5553742239057,278.86445682042364,281.5520807002065,42065361
2010-04-01,285.30887466340226,289.98845777592777,280.06669097073456,284.74627408326006,35341131
2010-04-02,285.6018022702275,290.4785334404849,281.0489938389052,285.9257250091626,20346750
2010-04-05,285.0579998326726,289.4156757345207,280.7568482586177,285.1145241604658,18776436
2010-04-06,280.59890630433455,286.828525640829,278.3485795727624,284.57819890925686,21689709
2010-04-07,280.8576180492676,282.9893413804928,279.628111896342,281.7598352275672,23559745
2010-04-08,273.12929451792394,276.8084599923207,271.35339351520565,275.0325589896024,39298954
2010-04-09,281.0032512112671,285.9194441311724,280.1237466740945,285.03993959399975,26841732
2010-04-12,286.10752244244077,288.4323383682303,284.5164107270915,286.84122665288106,16670067
2010-04-13,292.8724444600152,295.008731813024,292.8637439079269,295.0000312609357,27299017
2010-04-14,295.1576151448278,297.6816120391848,293.3550241256912,295.87902102004824,22219665
2010-04-15,296.255754851568,296.41794677368796,294.3432335063069,294.50542542842686,20120413
2010-04-16,291.90787190573633,294.100751949701,289.64781759839053,291.8406976423552,34866791
2010-04-19,290.7457160565352,291.90882201323507,288.9627477148687,290.1258536715686,21733664
2010-04-20,297.11202581080846,298.840630992775,296.304478053856,298.0330832358225,47805890
2010-04-21,307.40597128245327,309.04836172890094,303.20467936427326,304.84706981072094,30180405
2010-04-22,304.00769320645264,304.2857419007542,300.8607673240928,301.1388160183944,24722605
2010-04-23,298.28245415317224,299.0117333094671,296.1619012793485,296.8911804356434,26803719
2010-04-26,306.2038768306043,310.6157960298408,300.3529948986644,304.7649140979009,28603206
2010-04-27,306.6027772609304,307.57275276201403,306.2825306534802,307.25250615456383,19565226
2010-04-28,300.5929994055635,302.9648506344137,300.3203174409,302.69216866975023,13984203
2010-04-29,300.97937326518706,302.9671139072421,300.74818585094755,302.7359264930026,17854397
2010-04-30,296.15214281276684,298.54770662185433,294.95283237228307,297.34839618137056,28852557
2010-05-03,304.02830696375565,306.2999415220613,300.6882486420753,302.95988320038094,35275299
2010-05-04,302.33862167815647,304.91984655357396,297.31145813949115,299.89268301490864,16238886
2010-05-05,296.49379929666947,299.61436995498,294.3352628042962,297.45583346260673,31846950
2010-05-06,291.77339747684834,294.1819067935415,287.60361497815046,290.0121242948436,27431884
2010-05-07,289.25070509636,293.28796876986155,284.49180146728946,288.52906514079103,18802353
2010-05-10,287.0435188963968,291.3017202183343,283.57412540581,287.8323267277475,16033694
2010-05-11,281.8523240670526,283.33813432646235,279.69421177311233,281.18002203252206,25673166
2010-05-12,291.43899349594454,292.69259333222533,289.46652908127004,290.7201289175508,19073478
2010-05-13,290.8170611996794,291.4231791737333,290.6751587165749,291.2812766906288,29840663
2010-05-14,294.8912935267894,295.2961015841234,292.50545262982484,292.9102606871588,16080711
2010-05-17,294.9208506051646,296.0465865826453,293.19999595870684,294.32573193618754,37797241
2010-05-18,292.76426798901,294.05662355368435,291.47975565108334,292.77211121575766,23607127
2010-05-19,290.19854193825194,294.1258194682798,285.7701538461902,289.6974313762181,20907600
2010-05-20,308.85807516855266,309.7651981123884,305.51844968235724,306.425572626193,19472304
2010-05-21,307.95376329665027,308.0825642456697,307.0609249665109,307.18972591553035,23073095
2010-05-24,311.2485557751602,312.4811671791317,310.31121638052264,311.54382778449417,30971268
2010-05-25,313.31023857925294,315.53847800322166,309.7312855233436,311.95952494731233,21583788
2010-05-26,311.5329482820468,313.0432032974342,309.5340307272071,311.0442857425945,20587609
2010-05-27,309.2597116404008,313.8769488682719,306.9763895261539,311.593626754025,36406622
2010-05-28,316.91300019046423,318.0583761384673,315.85934034858303,317.0047162965861,29330551
2010-05-31,327.9760977897832,332.2328439969931,323.55327074474513,327.81001695195505,20209801
2010-06-01,329.24653290780515,333.0337017264816,323.66229714370047,327.4494659623769,42097187
2010-06-02,330.85350314510293,334.06912198528613,328.884401307974,332.10002014815717,34187500
2010-06-03,335.45581208854645,338.07548109912324,333.83394014631295,336.45360915688974,21241211
