,open,high,low,close,volume
2010-01-04,133.50900010019734,134.44847552127487,133.03235964134834,133.97183506242587,31393801
2010-01-05,136.00826769614582,136.42425031754422,135.82243820505673,136.23842082645513,35884040
2010-01-06,138.6740809874695,139.4484626139103,136.8737493628594,137.6481309893002,41761514
2010-01-07,135.3223344605501,138.07065811422126,133.3273910662872,136.07571471995834,59311943
2010-01-08,135.5222408177472,137.2069825527478,133.89577965079258,135.5805213857932,41625416
2010-01-11,134.99486528731774,135.86265140917803,134.0812805858117,134.949066707672,44611977
2010-01-12,133.31233720418155,133.9059855685891,132.74431946145916,133.3379678258667,35957759
2010-01-13,137.562064422171,137.81781789724667,137.56147019168583,137.8172236667615,35269115
2010-01-14,141.34201772670895,142.07473433133774,139.63655805025104,140.36927465487983,43747982
2010-01-15,139.4229856450289,139.5478999418038,139.15629954221808,139.28121383899298,57888187
2010-01-18,141.5323754883362,141.98429620796125,139.90770628784256,140.3596270074676,31886610
2010-01-19,141.6931782103907,142.26074452023582,140.5710914901726,141.1386578000177,40100062
2010-01-20,141.1768613430776,141.895946736181,140.92187331965934,141.64095871276274,33336476
2010-01-21,142.49105589497987,142.91544830865035,142.2674687871807,142.69186120085118,47514998
2010-01-22,146.19994793516187,146.55403846213866,145.93986918934255,146.29395971631934,37990256
2010-01-25,145.60820105312763,147.9960967202058,142.4494756122429,144.83737127932108,42357434
2010-01-26,145.50786248287505,145.81818455081535,145.22962256740652,145.5399446353468,59142984
2010-01-27,149.36601025168184,150.04533349626413,148.42974675041128,149.10906999499358,75193316
2010-01-28,149.00222059894773,149.96106878759895,148.8184675936811,149.77731578233232,26381210
2010-01-29,150.38970937998815,151.8682355866915,149.41077218060886,150.8892983873122,50917733
2010-02-01,148.9140792283018,149.186803160374,148.32340655640795,148.59613048848016,53397142
2010-02-02,144.1590137358127,146.215890340302,142.64219576195114,144.69907236644045,41171549
2010-02-03,143.2237543041762,143.79785121877694,142.36423999285293,142.93833690745367,44244772
2010-02-04,145.02118732403753,147.25279289446786,143.36404282932088,145.5956483997512,61161844
2010-02-05,145.38151334612957,146.1356877825663,144.50339096635406,145.2575654027908,44167852
2010-02-08,147.02250162045848,149.0515963833613,145.1062507763887,147.1353455392915,47810482
2010-02-09,147.5078626431179,148.3406582268047,146.78601402602257,147.61880960970936,34342441
2010-02-10,150.6553505494592,151.82803915599047,149.65355861740255,150.82624722393382,26275857
2010-02-11,151.3397205146721,152.9523210958261,150.37627856887826,151.98887915003226,60868713
2010-02-12,152.7457188105757,153.4327004477539,151.22934257079558,151.91632420797376,92647603
2010-02-15,154.07970708112646,154.46081259309082,153.13645396491972,153.5175594768841,60374297
2010-02-16,149.8542188875145,150.77970188594435,149.6859467203675,150.61142971879735,62120421
2010-02-17,149.49707221169805,149.8972625592534,149.40686272707302,149.80705307462836,27518061
2010-02-18,147.81785837374747,149.54663021077488,146.22121482125942,147.94998665828683,86441464
2010-02-19,147.41372754326105,148.10504711888996,146.0763438491713,146.76766342480022,28618779
2010-02-22,150.9133230152134,151.6305860017414,150.1404469189421,150.8577099054701,58555223
2010-02-23,150.2141113553659,150.38490848438045,149.89962781677195,150.0704249457865,39535387
2010-02-24,149.5816132860969,149.7919993242335,149.0366331531321,149.2470191912687,40493905
