,open,high,low,close,volume
2010-01-04,4.510248021024987,4.552883985886893,4.457364035138094,4.5,82265763
2010-01-05,4.514398396795621,4.524667631823785,4.489730764971836,4.5,76567148
2010-01-06,4.519290726530759,4.543840731371448,4.475449995159311,4.5,59774498
2010-01-07,4.480951204180377,4.53054402499711,4.450407179183267,4.5,74028347
2010-01-08,4.5511839846657995,4.557694605789387,4.493489378876412,4.5,89767203
2010-01-11,4.486983028271677,4.51891405152573,4.468068976745947,4.5,83681231
2010-01-12,4.481284877658167,4.5426935045163095,4.438591373141858,4.5,82517710
2010-01-13,4.50798840532711,4.530399278539894,4.477589126787215,4.5,135411075
2010-01-14,4.493869818488261,4.543118862840218,4.450750955648044,4.5,140719147
2010-01-15,4.469066578871363,4.536438082211166,4.432628496660197,4.5,151026282
2010-01-18,4.527031720243672,4.551876786037058,4.475154934206614,4.5,48967254
2010-01-19,4.503609232698599,4.514299035887368,4.489310196811231,4.5,129348222
2010-01-20,4.473287317472155,4.546892304187693,4.426395013284462,4.5,90074572
2010-01-21,4.487951035247067,4.516069496781874,4.471881538465193,4.5,93640594
2010-01-22,4.48585370239061,4.503975827328553,4.481877875062057,4.5,101032957
2010-01-25,4.505093309541949,4.536863864662917,4.468229444879032,4.5,108117188
2010-01-26,4.491471954151376,4.555941800686604,4.435530153464772,4.5,58346062
2010-01-27,4.524686927920093,4.6096398897002695,4.415047038219823,4.5,79727474
2010-01-28,4.524593257476036,4.561346962586937,4.4632462948891,4.5,85852820
2010-01-29,4.512891806783811,4.525478917888881,4.48741288889493,4.5,71593363
2010-02-01,4.486790594310612,4.533185053886213,4.453605540424399,4.5,77561211
2010-02-02,4.501488621436561,4.5136590038719495,4.4878296175646115,4.5,146715947
2010-02-03,4.514616859545897,4.540437865022088,4.474178994523809,4.5,103952445
2010-02-04,4.531949940950622,4.544078939672212,4.48787100127841,4.5,87362617
2010-02-05,4.538822426186145,4.569512657261637,4.469309768924508,4.5,226421592
2010-02-08,4.533733473319363,4.6049247685364145,4.4288087047829485,4.5,87502166
2010-02-09,4.504700638158701,4.538474776327868,4.466225861830833,4.5,81139660
2010-02-10,4.516754464681795,4.55390663781568,4.462847826866115,4.5,117161324
2010-02-11,4.506766210869673,4.548400970799635,4.458365240070037,4.5,171539611
2010-02-12,4.507456969728746,4.541316170025706,4.46614079970304,4.5,67076118
2010-02-15,4.511079065337819,4.53617353618954,4.4749055291482795,4.5,134825351
2010-02-16,4.504682208668026,4.51805998580156,4.486622222866465,4.5,91515846
2010-02-17,4.514270950377603,4.533517865362455,4.480753085015148,4.5,109202252
2010-02-18,4.5192454639618855,4.5328883727042895,4.486357091257596,4.5,84515508
2010-02-19,4.4808040735520756,4.512988211663979,4.467815861888097,4.5,133497903
2010-02-22,4.475457928123175,4.525004567572239,4.450453360550936,4.5,127670761
2010-02-23,4.470335996338181,4.529373061527771,4.44096293481041,4.5,99829510
2010-02-24,4.503728146992452,4.512997736114237,4.490730410878215,4.5,81480673
2010-02-25,4.476517905497462,4.537124638664587,4.439393266832875,4.5,107199467
2010-02-26,4.433448648649447,4.511096871433389,4.4223517772160585,4.5,162467144
2010-03-01,4.497186888176046,4.504744525193405,4.492442362982641,4.5,76511468
2010-03-02,4.451492545295144,4.521910960930322,4.429581584364822,4.5,154682177
2010-03-03,4.551399210659761,4.60545115421725,4.445948056442511,4.5,49184227
2010-03-04,4.480703414891931,4.556016453684011,4.42468696120792,4.5,108900020
2010-03-05,4.496850181416756,4.523244282300362,4.473605899116394,4.5,91671943
2010-03-08,4.49198078967543,4.513299728844504,4.478681060830926,4.5,120429173
2010-03-09,4.49337166862993,4.5345399166905125,4.458831751939417,4.5,114276584
2010-03-10,4.506987246660982,4.555543545760307,4.451443700900675,4.5,79988073
2010-03-11,4.50842484282443,4.518683508246353,4.489741334578077,4.5,67998179
2010-03-12,4.475202503778088,4.529602385143867,4.445600118634221,4.5,125877393
2010-03-15,4.482407046260794,4.508944806003118,4.473462240257676,4.5,75236434
2010-03-16,4.494409072190768,4.500146577587921,4.4942624946028475,4.5,148147378
2010-03-17,4.488723532916261,4.513068987194761,4.4756545457215,4.5,142177728
2010-03-18,4.5232640974227385,4.537133049317252,4.486131048105486,4.5,108315297
2010-03-19,4.516877018986456,4.557963578619036,4.45891344036742,4.5,167269672
2010-03-22,4.499311356907732,4.52018713314974,4.479124223757992,4.5,143850096
2010-03-23,4.501924135676642,4.556260692322454,4.445663443354189,4.5,148302652
2010-03-24,4.457238824020725,4.544559331494162,4.412679492526562,4.5,109191309
2010-03-25,4.476434726726397,4.518306035631091,4.458128691095306,4.5,113604734
2010-03-26,4.51283863740011,4.519138562061761,4.493700075338349,4.5,195443762
2010-03-29,4.518142821493184,4.538632118839683,4.479510702653501,4.5,180725656
2010-03-30,4.501267433162779,4.532806858395307,4.468460574767472,4.5,142255985
2010-03-31,4.472225263990414,4.5357986546314795,4.436426609358935,4.5,106118308
2010-04-01,4.527666350166765,4.556004451009656,4.471661899157109,4.5,113731275
2010-04-02,4.508523136649955,4.5334815969270235,4.475041539722931,4.5,80876325
2010-04-05,4.4649062630905,4.545781750212126,4.419124512878374,4.5,71608803
2010-04-06,4.4642650998502615,4.521904874900908,4.442360224949353,4.5,81449839
2010-04-07,4.476880910126123,4.532514123656168,4.444366786469955,4.5,64871191
